year,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
2014,40000,1,False,False,False,False,True,False,True,False,False,True
2011,40000,2,False,False,False,False,True,False,True,False,False,True
2010,70000,2,False,False,False,False,True,False,True,False,False,True
2015,80000,2,False,True,False,False,False,False,True,False,False,True
2014,110000,2,False,True,False,False,False,False,True,False,False,True
1996,60000,1,False,True,False,False,False,False,True,False,False,True
2010,68000,2,True,False,False,False,False,False,True,False,False,True
2011,120000,2,False,True,False,False,False,False,True,False,False,True
2014,30000,1,False,True,False,False,False,False,True,False,False,True
2016,90000,2,False,False,False,False,True,False,True,False,False,True
2015,140000,3,False,True,False,False,False,False,True,False,False,True
2014,52000,2,False,True,False,False,False,False,True,False,False,True
2016,26000,1,False,False,False,False,True,False,True,False,False,True
2016,26000,1,False,False,False,False,True,False,True,False,False,True
2007,80000,2,False,False,False,False,True,False,True,False,False,True
2015,35000,1,False,False,False,False,True,False,True,False,False,True
2008,60000,2,False,False,False,False,True,False,True,False,False,True
2014,120000,1,False,False,False,False,True,False,True,False,False,True
2004,58000,1,False,False,False,False,True,False,True,False,False,True
2014,100000,1,False,True,False,False,False,False,True,False,False,True
2016,43700,1,False,False,False,False,True,False,True,False,False,True
2009,120000,2,False,False,False,False,True,False,True,False,False,True
2011,80000,3,False,True,False,False,False,False,True,False,False,True
2014,27483,1,False,True,False,False,False,True,False,False,False,True
2008,30000,1,False,False,False,False,True,False,True,False,False,True
2009,100000,4,False,True,False,False,False,False,True,False,False,True
2014,56207,2,False,False,False,False,True,True,False,False,False,True
2010,40000,1,False,False,False,False,True,False,True,False,False,True
2006,70000,1,False,False,False,False,True,False,True,False,False,True
2015,12000,1,False,False,False,False,True,False,True,False,False,True
2016,35000,1,False,True,False,False,False,False,True,False,False,True
2010,50000,2,False,False,False,False,True,False,True,False,False,True
2013,100000,2,False,False,False,False,True,False,True,False,False,True
2009,120000,3,False,True,False,False,False,False,True,False,False,True
2007,100000,4,True,False,False,False,False,False,True,False,False,True
2015,90000,1,False,False,False,False,True,False,True,False,False,True
2014,80000,1,False,False,False,False,True,False,True,False,False,True
2012,90000,2,False,False,False,False,True,False,True,False,False,True
2014,157000,2,False,True,False,False,False,False,True,False,False,True
2016,20000,1,False,False,False,False,True,False,True,False,False,True
2008,80000,4,False,False,False,False,True,False,True,False,False,True
2015,60000,1,False,True,False,False,False,False,True,False,False,True
2015,49000,1,False,False,False,False,True,False,True,False,False,True
2009,89255,1,False,True,False,False,False,False,True,False,False,True
2013,110000,1,False,True,False,False,False,False,True,False,False,True
2010,200000,3,False,True,False,False,False,False,True,False,False,True
2012,90000,2,False,True,False,False,False,False,True,False,False,True
2010,63000,3,False,True,False,False,False,False,True,False,False,True
2015,23000,1,False,False,False,False,True,False,True,False,False,True
2013,100000,1,False,True,False,False,False,False,True,False,False,True
2004,168000,4,False,True,False,False,False,False,True,False,False,True
2008,90000,3,False,True,False,False,False,False,True,False,False,True
2008,70000,3,False,False,False,False,True,False,True,False,False,True
2014,100000,2,False,False,False,False,True,False,True,False,False,True
2014,80000,2,False,False,False,False,True,False,True,False,False,True
2010,40000,1,False,False,False,False,True,False,True,False,False,True
2010,100000,1,False,True,False,False,False,False,True,False,False,True
2004,35000,3,False,False,False,False,True,False,True,False,False,True
2006,75000,2,False,True,False,False,False,False,True,False,False,True
2013,150000,4,False,True,False,False,False,False,True,False,False,True
2009,70000,1,False,False,False,False,True,False,True,False,False,True
2014,115000,1,False,True,False,False,False,False,True,False,False,True
2012,80000,3,False,False,False,False,True,False,True,False,False,True
2016,45217,1,False,True,False,False,False,True,False,False,False,True
2012,97000,1,False,True,False,False,False,False,True,False,False,True
2009,120000,2,False,True,False,False,False,False,True,False,False,True
2010,50000,1,False,False,False,False,True,False,True,False,False,True
2012,40000,2,False,False,False,False,True,False,True,False,False,True
2007,110000,2,False,True,False,False,False,False,True,False,False,True
2014,155000,1,False,True,False,False,False,False,True,False,False,True
2011,70000,2,False,False,False,False,True,False,True,False,False,True
2010,70000,3,False,False,False,False,True,False,True,False,False,True
2009,100000,3,False,True,False,False,False,False,True,False,False,True
2016,41000,1,False,False,False,False,True,True,False,False,False,True
2011,97000,2,False,False,False,False,True,True,False,False,True,False
2014,60000,1,False,False,False,False,True,False,True,False,False,True
2014,48000,2,False,False,False,False,True,True,False,False,True,False
2009,190000,3,False,True,False,False,False,False,True,False,False,True
2013,70000,2,False,True,False,False,False,False,True,False,False,True
2012,80000,2,False,True,False,False,False,False,True,False,False,True
2016,44440,2,False,False,False,False,True,False,True,False,False,True
2011,120000,1,False,True,False,False,False,False,True,False,False,True
2015,80000,2,False,True,False,False,False,False,True,False,False,True
2012,110000,1,False,True,False,False,False,False,True,False,False,True
2007,170000,1,False,False,False,False,True,False,True,False,False,True
2010,46000,1,False,True,False,False,False,False,True,False,True,False
2012,120000,3,False,True,False,False,False,False,True,False,True,False
2015,91365,1,False,True,False,False,False,True,False,False,False,True
2013,90010,2,False,True,False,False,False,True,False,False,False,True
2013,80000,1,False,True,False,False,False,False,True,False,False,True
2012,35000,2,False,False,False,False,True,False,True,False,False,True
2006,80000,2,False,False,False,False,True,False,True,False,False,True
2013,31800,1,False,True,False,False,False,True,False,False,False,True
2013,59100,1,True,False,False,False,False,True,False,False,False,True
2016,31200,1,False,False,False,False,True,True,False,False,False,True
2016,51000,1,False,True,False,False,False,True,False,False,False,True
2013,22700,2,False,True,False,False,False,True,False,False,False,True
2011,58000,1,False,True,False,False,False,True,False,False,True,False
2016,50900,1,False,True,False,False,False,True,False,False,False,True
2014,60000,1,False,True,False,False,False,False,True,False,False,True
2011,80000,2,False,False,False,False,True,False,True,False,False,True
2016,72000,1,False,True,False,False,False,False,True,False,False,True
2016,96000,1,False,False,False,False,True,False,True,False,False,True
2014,66000,1,False,True,False,False,False,False,True,False,False,True
2012,80000,2,False,True,False,False,False,False,True,False,False,True
2012,90000,1,False,True,False,False,False,False,True,False,False,True
2009,70000,1,False,False,False,False,True,False,True,False,False,True
2006,75000,3,False,False,False,False,True,False,True,False,False,True
2009,100000,4,False,True,False,False,False,False,True,False,False,True
2016,30000,2,False,False,False,False,True,False,True,False,False,True
2009,50000,1,False,False,False,False,True,False,True,False,False,True
2007,120000,4,False,False,False,False,True,False,True,False,False,True
2012,35000,1,False,True,False,False,False,False,True,False,False,True
2009,110000,4,False,False,False,False,True,False,True,False,False,True
2008,130000,4,False,False,False,False,True,False,True,False,False,True
2016,25000,2,False,False,False,False,True,False,True,False,False,True
2016,35000,1,False,False,False,False,True,False,True,False,False,True
2005,80000,3,False,False,False,False,True,False,True,False,False,True
2007,70000,2,False,False,False,False,True,False,True,False,False,True
2014,40000,1,False,False,False,False,True,False,True,False,False,True
2006,110000,2,False,False,False,False,True,False,True,False,True,False
2015,80000,1,False,True,False,False,False,False,True,False,False,True
2009,25000,3,False,True,False,False,False,False,True,False,False,True
2013,74000,3,False,False,False,False,True,False,True,False,False,True
2015,60000,3,False,False,False,False,True,False,True,False,False,True
2011,70000,1,False,True,False,False,False,False,True,False,False,True
2010,100000,1,False,True,False,False,False,False,True,False,False,True
2008,146000,3,False,True,False,False,False,False,True,False,False,True
2012,120000,2,False,True,False,False,False,False,True,False,False,True
2005,70000,2,False,False,False,False,True,False,True,False,False,True
2008,120000,3,False,True,False,False,False,False,True,False,False,True
2011,65500,1,False,True,False,False,False,False,True,False,False,True
2016,70000,1,False,True,False,False,False,False,True,False,False,True
2012,50000,1,False,False,False,False,True,False,True,False,False,True
2009,90000,2,False,False,False,False,True,False,True,False,False,True
2009,120000,2,False,False,False,False,True,False,True,False,False,True
2016,56000,1,False,False,False,False,True,True,False,False,False,True
2005,70000,2,False,False,False,False,True,False,True,False,False,True
2006,140300,1,False,False,False,False,True,False,True,False,False,True
2010,70000,1,False,False,False,False,True,False,True,False,False,True
2013,25000,2,False,True,False,False,False,False,True,False,False,True
2015,24600,1,False,False,False,False,True,True,False,False,False,True
2011,28481,1,False,False,False,False,True,True,False,False,False,True
2013,100000,1,False,False,False,False,True,False,True,False,False,True
2013,41988,1,False,True,False,False,False,True,False,False,False,True
