age,workclass,education_num,marital_status,occupation,relationship,sex,hours_per_week,income
32,Private,9,Married_AF_spouse,Other_service,Other_relative,Female,10,<=50K
60,Private,8,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
40,Private,10,Divorced,Other_service,Not_in_family,Male,45,<=50K
50,Private,4,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
58,Private,5,Married_civ_spouse,Handlers_cleaners,Husband,Male,50,>50K
41,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,45,>50K
28,Private,9,Married_civ_spouse,Sales,Husband,Male,40,>50K
53,Private,9,Never_married,Adm_clerical,Other_relative,Male,35,<=50K
45,Private,9,Divorced,Sales,Not_in_family,Female,40,<=50K
23,Private,9,Never_married,Handlers_cleaners,Own_child,Female,30,<=50K
25,Private,10,Married_civ_spouse,Sales,Husband,Male,50,<=50K
40,Self_emp_not_inc,10,Never_married,Craft_repair,Not_in_family,Male,35,>50K
28,Private,13,Never_married,Exec_managerial,Not_in_family,Female,60,<=50K
27,Private,8,Never_married,Transport_moving,Not_in_family,Male,40,<=50K
19,Local_gov,10,Never_married,Adm_clerical,Own_child,Male,15,<=50K
24,Private,9,Never_married,Handlers_cleaners,Own_child,Male,25,<=50K
38,Private,13,Separated,Prof_specialty,Unmarried,Male,40,<=50K
24,State_gov,14,Never_married,Adm_clerical,Not_in_family,Female,40,<=50K
18,Private,7,Never_married,Other_service,Own_child,Male,7,<=50K
58,Private,9,Divorced,Exec_managerial,Unmarried,Female,40,<=50K
35,Private,14,Never_married,Prof_specialty,Own_child,Male,44,>50K
43,Private,5,Never_married,Machine_op_inspct,Not_in_family,Female,20,<=50K
45,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,35,<=50K
24,Private,9,Married_civ_spouse,Sales,Husband,Male,40,<=50K
63,Private,5,Married_civ_spouse,Farming_fishing,Husband,Male,40,<=50K
40,Private,5,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
21,Private,13,Never_married,Other_service,Other_relative,Male,20,<=50K
20,State_gov,10,Married_civ_spouse,Other_service,Husband,Male,40,<=50K
42,Private,9,Married_civ_spouse,Machine_op_inspct,Wife,Female,40,>50K
47,Federal_gov,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
48,Self_emp_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,36,<=50K
61,Private,4,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
35,State_gov,13,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
46,Private,10,Married_civ_spouse,Farming_fishing,Wife,Female,20,<=50K
18,Private,8,Never_married,Other_service,Own_child,Male,25,<=50K
28,Self_emp_not_inc,13,Never_married,Prof_specialty,Not_in_family,Male,50,>50K
20,Private,9,Never_married,Other_service,Own_child,Female,20,<=50K
28,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
57,Private,9,Married_civ_spouse,Sales,Husband,Male,40,<=50K
56,Private,4,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
33,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
19,Private,9,Never_married,Handlers_cleaners,Own_child,Male,40,<=50K
29,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
30,Private,10,Never_married,Craft_repair,Other_relative,Male,55,<=50K
53,Local_gov,13,Divorced,Prof_specialty,Unmarried,Female,57,<=50K
25,Private,2,Never_married,Priv_house_serv,Not_in_family,Female,40,<=50K
44,State_gov,9,Married_civ_spouse,Protective_serv,Husband,Male,38,<=50K
22,Private,10,Married_civ_spouse,Handlers_cleaners,Husband,Male,28,<=50K
40,Private,9,Divorced,Craft_repair,Not_in_family,Male,40,<=50K
25,Private,11,Never_married,Adm_clerical,Not_in_family,Male,40,<=50K
30,Self_emp_not_inc,4,Married_civ_spouse,Farming_fishing,Husband,Male,40,<=50K
51,Private,11,Divorced,Adm_clerical,Unmarried,Female,38,<=50K
17,Private,7,Never_married,Priv_house_serv,Own_child,Female,24,<=50K
46,Local_gov,13,Married_civ_spouse,Protective_serv,Husband,Male,40,>50K
50,State_gov,10,Married_civ_spouse,Adm_clerical,Husband,Male,40,>50K
34,Private,10,Never_married,Exec_managerial,Not_in_family,Female,50,<=50K
41,Federal_gov,13,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
32,Private,13,Never_married,Other_service,Unmarried,Male,40,<=50K
32,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
47,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,70,<=50K
50,Private,10,Married_civ_spouse,Sales,Husband,Male,40,<=50K
77,Private,4,Widowed,Priv_house_serv,Unmarried,Female,23,<=50K
33,Private,9,Divorced,Exec_managerial,Not_in_family,Male,40,<=50K
47,Self_emp_inc,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,48,<=50K
64,Private,7,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
34,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,50,<=50K
34,Local_gov,9,Never_married,Prof_specialty,Unmarried,Female,35,<=50K
67,Local_gov,14,Never_married,Exec_managerial,Other_relative,Female,72,>50K
37,Local_gov,9,Never_married,Other_service,Not_in_family,Male,40,<=50K
34,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
50,Self_emp_not_inc,16,Divorced,Sales,Not_in_family,Male,64,<=50K
60,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,45,>50K
46,Local_gov,13,Divorced,Prof_specialty,Unmarried,Female,43,<=50K
44,Private,13,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
43,Private,9,Married_civ_spouse,Sales,Other_relative,Female,44,<=50K
48,Private,14,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
36,Private,9,Never_married,Adm_clerical,Other_relative,Female,40,<=50K
48,Private,10,Never_married,Adm_clerical,Not_in_family,Female,43,<=50K
37,Private,10,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
51,Private,14,Married_civ_spouse,Sales,Husband,Male,40,>50K
52,Private,14,Married_civ_spouse,Prof_specialty,Husband,Male,45,>50K
27,Private,3,Never_married,Sales,Own_child,Female,20,<=50K
43,Local_gov,14,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
23,Private,9,Never_married,Other_service,Own_child,Male,25,<=50K
66,Private,12,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,>50K
37,Self_emp_not_inc,6,Married_civ_spouse,Other_service,Wife,Female,40,<=50K
35,Private,10,Never_married,Adm_clerical,Not_in_family,Female,40,<=50K
42,Local_gov,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
49,Private,6,Never_married,Other_service,Unmarried,Female,38,<=50K
51,Local_gov,13,Married_civ_spouse,Prof_specialty,Wife,Female,40,>50K
71,Federal_gov,9,Widowed,Exec_managerial,Not_in_family,Male,9,<=50K
50,Local_gov,14,Married_civ_spouse,Prof_specialty,Wife,Female,40,>50K
63,Private,9,Widowed,Adm_clerical,Unmarried,Female,40,<=50K
41,State_gov,14,Never_married,Prof_specialty,Own_child,Female,35,<=50K
24,State_gov,10,Never_married,Machine_op_inspct,Own_child,Female,40,<=50K
41,Local_gov,10,Divorced,Other_service,Unmarried,Female,45,<=50K
33,Local_gov,12,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
42,Local_gov,10,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
23,Private,13,Never_married,Sales,Own_child,Male,40,<=50K
49,Private,11,Divorced,Prof_specialty,Not_in_family,Female,38,<=50K
28,Self_emp_not_inc,8,Married_civ_spouse,Craft_repair,Not_in_family,Male,40,<=50K
31,Private,3,Married_civ_spouse,Handlers_cleaners,Husband,Male,56,<=50K
28,Private,13,Never_married,Adm_clerical,Own_child,Male,35,<=50K
37,Private,7,Married_civ_spouse,Craft_repair,Husband,Male,25,<=50K
19,Private,10,Never_married,Exec_managerial,Own_child,Male,40,<=50K
51,Local_gov,13,Married_civ_spouse,Prof_specialty,Husband,Male,26,<=50K
25,Private,11,Married_civ_spouse,Sales,Husband,Male,41,<=50K
49,Self_emp_inc,9,Married_civ_spouse,Exec_managerial,Husband,Male,50,<=50K
47,Private,9,Divorced,Sales,Unmarried,Female,45,<=50K
48,Local_gov,9,Married_civ_spouse,Other_service,Husband,Male,40,<=50K
41,Local_gov,9,Divorced,Adm_clerical,Not_in_family,Female,40,<=50K
32,Private,9,Divorced,Adm_clerical,Unmarried,Female,40,<=50K
46,Private,9,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,<=50K
17,Private,6,Never_married,Sales,Own_child,Female,20,<=50K
34,Private,7,Divorced,Handlers_cleaners,Not_in_family,Male,43,<=50K
44,Private,9,Never_married,Adm_clerical,Other_relative,Female,30,<=50K
23,Private,12,Never_married,Other_service,Own_child,Female,20,<=50K
35,Private,10,Never_married,Prof_specialty,Unmarried,Male,20,<=50K
30,Private,13,Never_married,Transport_moving,Not_in_family,Male,40,<=50K
34,Private,13,Married_civ_spouse,Sales,Husband,Male,45,<=50K
34,Federal_gov,15,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
39,Private,11,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
28,Private,11,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
53,Local_gov,14,Married_civ_spouse,Exec_managerial,Husband,Male,70,>50K
34,Private,7,Never_married,Transport_moving,Unmarried,Male,40,<=50K
21,Private,9,Never_married,Craft_repair,Not_in_family,Male,40,<=50K
53,Private,4,Married_civ_spouse,Farming_fishing,Husband,Male,45,<=50K
54,Self_emp_not_inc,14,Divorced,Prof_specialty,Not_in_family,Male,50,>50K
32,Private,10,Divorced,Sales,Unmarried,Female,40,<=50K
39,State_gov,13,Never_married,Prof_specialty,Not_in_family,Male,35,<=50K
39,Private,10,Divorced,Machine_op_inspct,Unmarried,Female,40,<=50K
29,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,40,<=50K
29,Private,9,Divorced,Prof_specialty,Not_in_family,Female,40,<=50K
43,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,42,>50K
39,Private,14,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
45,Private,10,Divorced,Exec_managerial,Not_in_family,Female,40,<=50K
36,Private,10,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
43,Local_gov,10,Divorced,Adm_clerical,Not_in_family,Female,20,<=50K
31,Private,9,Never_married,Sales,Unmarried,Female,58,<=50K
39,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,60,>50K
32,Private,13,Married_civ_spouse,Prof_specialty,Wife,Female,32,>50K
45,Local_gov,9,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
19,Private,9,Never_married,Handlers_cleaners,Own_child,Male,50,<=50K
43,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,48,>50K
32,Private,11,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
43,Self_emp_not_inc,13,Never_married,Sales,Not_in_family,Female,60,<=50K
34,Private,13,Married_civ_spouse,Adm_clerical,Husband,Male,27,<=50K
66,Self_emp_inc,10,Married_civ_spouse,Prof_specialty,Husband,Male,40,<=50K
37,Private,11,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
46,Self_emp_inc,12,Married_civ_spouse,Exec_managerial,Wife,Female,40,<=50K
23,Private,13,Never_married,Prof_specialty,Own_child,Female,40,<=50K
41,Private,13,Never_married,Prof_specialty,Not_in_family,Male,40,>50K
63,Private,9,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,<=50K
55,Private,9,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,>50K
35,Self_emp_not_inc,15,Married_civ_spouse,Prof_specialty,Husband,Male,50,>50K
28,Private,5,Never_married,Craft_repair,Not_in_family,Male,50,>50K
37,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,55,>50K
43,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,42,>50K
30,Self_emp_not_inc,11,Never_married,Craft_repair,Own_child,Male,60,<=50K
36,Local_gov,14,Married_civ_spouse,Prof_specialty,Wife,Female,60,>50K
54,Private,13,Married_civ_spouse,Sales,Husband,Male,40,>50K
36,Federal_gov,13,Married_civ_spouse,Adm_clerical,Husband,Male,50,>50K
78,Self_emp_inc,13,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
77,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
28,Private,9,Married_spouse_absent,Other_service,Not_in_family,Female,40,<=50K
39,Self_emp_not_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,72,>50K
37,Private,13,Separated,Tech_support,Not_in_family,Male,40,<=50K
34,Private,11,Married_civ_spouse,Prof_specialty,Husband,Male,45,>50K
22,Local_gov,13,Never_married,Prof_specialty,Own_child,Female,35,<=50K
54,Private,13,Never_married,Other_service,Not_in_family,Female,50,<=50K
21,Private,10,Never_married,Sales,Own_child,Female,20,<=50K
36,Private,6,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
62,Self_emp_not_inc,9,Widowed,Adm_clerical,Other_relative,Female,30,<=50K
40,Private,10,Married_civ_spouse,Sales,Husband,Male,40,>50K
47,Self_emp_not_inc,10,Divorced,Prof_specialty,Unmarried,Female,40,<=50K
38,Private,13,Married_civ_spouse,Sales,Husband,Male,70,>50K
28,Private,3,Never_married,Craft_repair,Not_in_family,Male,40,<=50K
46,Private,13,Divorced,Prof_specialty,Unmarried,Female,40,<=50K
22,Private,10,Married_civ_spouse,Other_service,Husband,Male,35,<=50K
37,Private,9,Divorced,Sales,Unmarried,Female,25,<=50K
69,Private,6,Separated,Machine_op_inspct,Not_in_family,Female,28,<=50K
43,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
53,Private,13,Never_married,Other_service,Not_in_family,Female,21,>50K
20,Private,9,Never_married,Sales,Own_child,Female,35,<=50K
22,Private,13,Never_married,Prof_specialty,Not_in_family,Male,50,<=50K
48,Private,5,Married_civ_spouse,Craft_repair,Husband,Male,44,<=50K
40,Federal_gov,14,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
39,Private,10,Divorced,Other_service,Not_in_family,Female,55,<=50K
57,Private,9,Married_civ_spouse,Tech_support,Husband,Male,40,>50K
23,Private,6,Never_married,Other_service,Unmarried,Male,60,<=50K
25,Local_gov,13,Married_civ_spouse,Prof_specialty,Wife,Female,38,>50K
22,Private,9,Never_married,Prof_specialty,Own_child,Male,40,<=50K
23,Private,8,Never_married,Priv_house_serv,Own_child,Male,30,<=50K
41,Local_gov,13,Married_civ_spouse,Prof_specialty,Husband,Male,45,>50K
25,Private,10,Never_married,Machine_op_inspct,Not_in_family,Female,25,<=50K
58,Private,10,Married_civ_spouse,Sales,Husband,Male,40,<=50K
33,Private,9,Divorced,Sales,Not_in_family,Male,45,<=50K
28,Private,14,Married_civ_spouse,Prof_specialty,Husband,Male,48,<=50K
19,Private,7,Never_married,Machine_op_inspct,Not_in_family,Female,25,<=50K
44,Private,10,Divorced,Adm_clerical,Other_relative,Female,40,<=50K
68,Private,1,Never_married,Machine_op_inspct,Not_in_family,Male,10,<=50K
33,State_gov,9,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
24,Private,9,Divorced,Exec_managerial,Not_in_family,Female,40,<=50K
44,Self_emp_not_inc,9,Married_civ_spouse,Farming_fishing,Husband,Male,50,<=50K
38,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
31,Private,9,Separated,Craft_repair,Unmarried,Female,40,<=50K
29,Private,9,Divorced,Adm_clerical,Not_in_family,Female,40,<=50K
65,Private,5,Widowed,Sales,Not_in_family,Female,40,<=50K
55,Private,9,Widowed,Adm_clerical,Other_relative,Female,40,<=50K
49,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,40,<=50K
27,Private,9,Never_married,Machine_op_inspct,Own_child,Female,40,<=50K
41,Private,9,Divorced,Sales,Not_in_family,Male,30,<=50K
33,Self_emp_not_inc,10,Married_civ_spouse,Craft_repair,Husband,Male,50,>50K
22,Self_emp_not_inc,9,Never_married,Farming_fishing,Own_child,Male,40,<=50K
41,Private,9,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
66,Private,9,Married_civ_spouse,Other_service,Husband,Male,4,<=50K
38,Private,10,Divorced,Sales,Not_in_family,Male,60,<=50K
43,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,42,>50K
40,Local_gov,10,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,<=50K
32,Private,10,Married_civ_spouse,Sales,Husband,Male,40,>50K
30,Private,9,Never_married,Sales,Unmarried,Female,35,<=50K
35,Private,13,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
41,Private,14,Married_civ_spouse,Prof_specialty,Husband,Male,50,>50K
33,Local_gov,13,Never_married,Prof_specialty,Not_in_family,Male,60,<=50K
36,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,55,>50K
33,Self_emp_not_inc,13,Married_civ_spouse,Prof_specialty,Husband,Male,60,<=50K
53,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,60,>50K
27,Private,13,Never_married,Sales,Not_in_family,Male,45,<=50K
22,Private,13,Never_married,Handlers_cleaners,Own_child,Female,15,<=50K
26,Private,9,Married_civ_spouse,Sales,Husband,Male,36,<=50K
64,Private,9,Married_civ_spouse,Sales,Wife,Female,21,<=50K
48,Private,10,Divorced,Adm_clerical,Unmarried,Female,45,<=50K
23,Private,9,Never_married,Adm_clerical,Own_child,Female,40,<=50K
26,Private,10,Never_married,Sales,Unmarried,Female,40,<=50K
35,Self_emp_not_inc,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,<=50K
46,Private,10,Married_civ_spouse,Sales,Husband,Male,40,>50K
65,Self_emp_not_inc,10,Widowed,Exec_managerial,Unmarried,Female,45,<=50K
53,Private,9,Widowed,Machine_op_inspct,Not_in_family,Male,40,<=50K
18,Private,3,Never_married,Other_service,Other_relative,Male,54,<=50K
34,Self_emp_not_inc,15,Married_civ_spouse,Prof_specialty,Husband,Male,55,>50K
28,Private,9,Never_married,Machine_op_inspct,Unmarried,Female,40,<=50K
37,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,60,>50K
59,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,<=50K
32,Private,14,Never_married,Exec_managerial,Not_in_family,Female,60,>50K
31,Private,13,Married_civ_spouse,Prof_specialty,Wife,Female,35,<=50K
25,Local_gov,13,Never_married,Prof_specialty,Not_in_family,Female,40,<=50K
81,Private,2,Married_civ_spouse,Prof_specialty,Husband,Male,15,<=50K
47,Private,9,Separated,Other_service,Other_relative,Female,35,<=50K
39,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
37,Private,10,Married_civ_spouse,Other_service,Husband,Male,30,<=50K
44,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,45,>50K
37,Private,12,Married_civ_spouse,Craft_repair,Husband,Male,45,<=50K
41,Private,10,Married_civ_spouse,Adm_clerical,Husband,Male,50,>50K
55,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
60,Private,13,Married_civ_spouse,Sales,Husband,Male,40,>50K
22,Private,12,Never_married,Handlers_cleaners,Not_in_family,Male,36,<=50K
23,Private,13,Never_married,Sales,Not_in_family,Male,25,<=50K
19,Private,9,Never_married,Machine_op_inspct,Not_in_family,Female,60,<=50K
45,Private,10,Married_civ_spouse,Machine_op_inspct,Husband,Male,44,>50K
36,Private,9,Separated,Other_service,Unmarried,Female,30,<=50K
46,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
48,Private,7,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
39,Self_emp_not_inc,9,Married_civ_spouse,Other_service,Husband,Male,50,<=50K
29,Private,13,Married_civ_spouse,Transport_moving,Husband,Male,20,<=50K
39,Private,9,Divorced,Adm_clerical,Not_in_family,Female,40,<=50K
26,Private,9,Never_married,Exec_managerial,Own_child,Female,40,<=50K
37,Private,12,Divorced,Prof_specialty,Unmarried,Male,25,<=50K
49,Private,10,Married_civ_spouse,Adm_clerical,Wife,Female,40,>50K
27,Private,13,Never_married,Sales,Own_child,Male,40,<=50K
28,Private,6,Never_married,Handlers_cleaners,Other_relative,Male,40,<=50K
35,Private,10,Divorced,Sales,Unmarried,Female,30,<=50K
17,Private,6,Never_married,Other_service,Own_child,Male,40,<=50K
18,Private,9,Never_married,Handlers_cleaners,Own_child,Male,40,<=50K
33,Private,10,Never_married,Adm_clerical,Unmarried,Female,38,<=50K
33,Private,12,Married_civ_spouse,Sales,Husband,Male,60,<=50K
51,Private,10,Married_civ_spouse,Adm_clerical,Wife,Female,35,<=50K
49,Private,9,Never_married,Adm_clerical,Own_child,Female,40,<=50K
49,Self_emp_inc,10,Divorced,Exec_managerial,Not_in_family,Male,50,<=50K
41,Private,10,Married_civ_spouse,Sales,Husband,Male,35,>50K
64,Private,2,Divorced,Priv_house_serv,Not_in_family,Female,12,<=50K
40,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
49,Federal_gov,9,Widowed,Adm_clerical,Not_in_family,Female,40,<=50K
23,Private,13,Never_married,Prof_specialty,Own_child,Female,40,<=50K
34,Private,10,Divorced,Adm_clerical,Unmarried,Female,40,<=50K
38,Private,7,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
47,Self_emp_not_inc,10,Married_civ_spouse,Farming_fishing,Husband,Male,86,<=50K
30,Private,9,Never_married,Adm_clerical,Other_relative,Female,40,<=50K
